subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,r
3,audio,different_sds,1,3,1,2906.831713,0.02,1,279.8319504,1,4,2
3,audio,different_sds,2,1,0,2839.607486,4.00E-05,1,312.4794764,0,1,5
3,audio,different_sds,1,2,1,2874.770478,3.00E-04,1,167.6560654,1,3,3
4,audio,different_sds,2,3,0,2436.834144,3.00E-04,1,49.18291768,1,3,7
4,audio,different_sds,1,1,0,2145.602236,4.00E-05,2,321.16758,0,1,4
4,audio,different_sds,1,3,1,2724.867319,0.02,1,310.8027746,1,4,2
4,audio,different_sds,2,2,1,3076.238036,0.02,2,229.3894387,1,4,6
4,audio,different_sds,1,3,1,2674.689016,0.02,1,218.403844,1,4,2
4,audio,different_sds,1,1,0,3124.924823,2.00E-04,2,133.1148949,0,2,4
1,audio,different_sds,2,2,0,2533.016558,3.00E-04,1,247.9381913,0,3,6
1,audio,different_sds,1,1,1,2659.455207,4.00E-05,1,306.3024987,1,1,4
1,audio,different_sds,1,1,0,3355.922315,4.00E-05,2,157.2430549,0,1,4
1,audio,different_sds,2,1,0,2741.828419,4.00E-05,1,152.2297439,0,1,5
1,audio,different_sds,1,2,1,2757.214989,3.00E-04,1,16.55747999,1,3,3
1,audio,different_sds,1,2,1,2485.766187,2.00E-04,1,110.2288292,1,2,3
2,audio,different_sds,2,1,1,2254.854519,0.02,2,17.19649453,1,4,5
2,audio,different_sds,1,2,1,2753.253262,3.00E-04,1,74.20606719,1,3,3
2,audio,different_sds,2,1,1,3041.818655,4.00E-05,2,152.0707263,1,1,5
2,audio,different_sds,2,1,1,3318.379792,0.02,2,346.6756596,1,4,5
2,audio,different_sds,1,1,1,2689.756471,4.00E-05,1,268.9229283,1,1,4
2,audio,different_sds,1,2,0,2944.889914,3.00E-04,2,147.7090379,0,3,3
3,audio,different_sds,1,2,1,2749.950705,2.00E-04,1,126.9343565,1,2,3
3,audio,different_sds,2,3,1,2330.365008,3.00E-04,2,158.7359724,1,3,7
3,audio,different_sds,1,2,1,2990.614143,3.00E-04,1,92.35981729,0,3,3
3,audio,different_sds,2,3,1,2338.868677,3.00E-04,2,106.6867107,1,3,7
3,audio,different_sds,2,1,0,2574.264056,2.00E-04,1,325.7865671,0,2,5
3,audio,different_sds,1,1,0,2912.324933,3.00E-04,2,10.42519824,1,3,4
4,audio,different_sds,2,4,1,2347.685814,0.02,2,38.76438008,1,4,8
4,audio,different_sds,1,1,1,2555.414186,3.00E-04,1,229.1552959,1,3,4
4,audio,different_sds,2,3,0,2657.319024,0.02,1,54.98123675,0,4,7
4,audio,different_sds,2,1,1,2049.523798,2.00E-04,2,31.26855625,1,2,5
4,audio,different_sds,1,3,1,2673.372966,0.02,1,345.8664626,1,4,2
4,audio,different_sds,1,1,1,2409.265798,4.00E-05,1,171.6961305,0,1,4
1,audio,different_sds,1,2,1,2716.066888,3.00E-04,1,115.7950049,1,3,3
1,audio,different_sds,1,1,1,2819.000166,4.00E-05,1,112.9009024,1,1,4
1,audio,different_sds,1,2,1,2779.030244,3.00E-04,1,285.3133225,1,3,3
1,audio,different_sds,2,1,0,2697.846287,4.00E-05,1,216.864209,0,1,5
1,audio,different_sds,2,3,1,3389.923588,2.00E-04,2,5.00942905,1,2,7
1,audio,different_sds,2,1,1,2696.8505,3.00E-04,2,132.5928466,0,3,5
2,audio,different_sds,2,2,0,2529.287887,2.00E-04,1,166.5888969,0,2,6
2,audio,different_sds,2,1,0,2666.555706,2.00E-04,1,339.4488902,0,2,5
2,audio,different_sds,2,1,1,3619.534979,4.00E-05,2,126.0470538,1,1,5
2,audio,different_sds,1,1,1,2340.295047,0.02,1,199.2789188,0,4,4
2,audio,different_sds,2,1,0,2684.39863,2.00E-04,1,68.33649919,0,2,5
2,audio,different_sds,1,2,1,2750.308792,0.02,1,47.39916555,1,4,3
3,audio,different_sds,2,2,1,2007.859487,3.00E-04,2,351.2059024,1,3,6
3,audio,different_sds,1,2,0,2823.400304,2.00E-04,2,133.5740386,1,2,3
3,audio,different_sds,2,4,1,1985.470453,0.02,2,60.93471317,1,4,8
3,audio,different_sds,2,1,1,2963.924109,4.00E-05,2,222.5304217,1,1,5
3,audio,different_sds,1,3,1,2663.941651,0.02,1,106.7599773,1,4,2
3,audio,different_sds,1,2,0,2627.489169,3.00E-04,2,77.29973159,1,3,3
4,audio,different_sds,1,3,1,2789.042769,0.02,1,179.514309,1,4,2
4,audio,different_sds,1,2,0,2419.446592,3.00E-04,2,295.662367,0,3,3
4,audio,different_sds,2,1,1,2351.678778,4.00E-05,2,139.6995207,1,1,5
4,audio,different_sds,1,2,1,2559.244169,3.00E-04,1,298.3715774,1,3,3
4,audio,different_sds,1,4,1,2587.503571,3.00E-04,1,184.5450503,1,3,1
4,audio,different_sds,1,2,1,2720.194783,3.00E-04,1,214.8499708,1,3,3
1,audio,different_sds,1,2,1,2752.01256,0.02,1,4.247914625,1,4,3
1,audio,different_sds,2,3,1,3379.799885,0.02,2,274.9497626,1,4,7
1,audio,different_sds,1,1,1,2557.894429,3.00E-04,1,107.0255083,1,3,4
1,audio,different_sds,2,1,0,2555.707091,4.00E-05,1,232.4282436,0,1,5
1,audio,different_sds,2,1,1,2608.042034,3.00E-04,2,70.59907328,0,3,5
1,audio,different_sds,2,1,1,2750.168322,4.00E-05,2,352.2522974,0,1,5
2,audio,different_sds,2,1,1,2482.241804,0.02,2,33.1392505,1,4,5
2,audio,different_sds,1,1,0,1907.652553,4.00E-05,2,280.5382638,0,1,4
2,audio,different_sds,1,2,1,2711.985659,0.02,1,272.7436635,1,4,3
2,audio,different_sds,2,1,0,2571.71722,4.00E-05,1,193.8228021,0,1,5
2,audio,different_sds,2,1,0,2846.407442,0.02,1,103.1105207,0,4,5
2,audio,different_sds,2,3,1,2109.671009,0.02,2,358.0240271,1,4,7
3,audio,different_sds,1,1,0,3095.595927,4.00E-05,2,7.302797596,0,1,4
3,audio,different_sds,1,3,1,2682.431264,0.02,1,56.46539487,1,4,2
3,audio,different_sds,1,1,0,3124.614451,4.00E-05,2,280.3809383,0,1,4
3,audio,different_sds,2,4,1,2179.143644,0.02,2,237.1078079,1,4,8
3,audio,different_sds,2,2,1,3065.312213,2.00E-04,2,105.2058223,1,2,6
3,audio,different_sds,1,1,0,2352.27277,2.00E-04,2,296.6694338,0,2,4
4,audio,different_sds,2,3,1,2974.048664,3.00E-04,2,247.8083084,1,3,7
4,audio,different_sds,1,1,1,2578.249835,4.00E-05,1,336.697021,1,1,4
4,audio,different_sds,1,3,0,2809.2633,3.00E-04,2,28.27178157,1,3,2
4,audio,different_sds,1,3,0,2968.591606,3.00E-04,2,41.23605794,0,3,2
4,audio,different_sds,2,1,1,2088.167176,2.00E-04,2,48.96690091,1,2,5
4,audio,different_sds,2,1,0,2991.829126,3.00E-04,1,263.5314146,1,3,5
1,audio,different_sds,2,2,1,2563.030345,3.00E-04,2,190.4659306,0,3,6
1,audio,different_sds,2,2,0,2977.443248,3.00E-04,1,64.68338209,1,3,6
1,audio,different_sds,1,2,1,2674.809872,2.00E-04,1,10.42169549,1,2,3
1,audio,different_sds,2,1,1,2811.959103,4.00E-05,2,344.4062125,0,1,5
1,audio,different_sds,2,4,1,1725.760864,0.02,2,283.8963478,1,4,8
1,audio,different_sds,2,2,1,3229.242774,2.00E-04,2,140.6467579,1,2,6
2,audio,different_sds,1,1,1,2615.311668,2.00E-04,1,306.2496811,1,2,4
2,audio,different_sds,2,1,0,2680.027996,4.00E-05,1,218.6517745,0,1,5
2,audio,different_sds,2,1,1,2220.991883,0.02,2,99.53669474,1,4,5
2,audio,different_sds,1,2,1,2846.87584,0.02,1,251.9290938,1,4,3
2,audio,different_sds,1,1,0,2548.275784,4.00E-05,2,164.4638301,1,1,4
2,audio,different_sds,1,2,1,2735.706244,0.02,1,292.3324054,1,4,3
3,audio,different_sds,2,1,0,2621.308763,2.00E-04,1,87.85074126,0,2,5
3,audio,different_sds,2,1,1,2887.104772,4.00E-05,2,98.5992121,0,1,5
3,audio,different_sds,2,1,1,2807.916766,3.00E-04,2,44.67542871,0,3,5
3,audio,different_sds,2,2,1,3291.225023,3.00E-04,2,358.2783694,1,3,6
3,audio,different_sds,1,1,0,2036.503321,4.00E-05,2,267.5029123,0,1,4
3,audio,different_sds,1,1,1,2554.735081,2.00E-04,1,354.7241436,1,2,4
4,audio,different_sds,1,2,1,2715.668662,2.00E-04,1,336.967134,1,2,3
4,audio,different_sds,1,1,1,2829.182123,0.02,1,10.40589354,1,4,4
4,audio,different_sds,2,4,1,1959.684384,0.02,2,340.5843059,1,4,8
4,audio,different_sds,1,1,0,2925.358682,4.00E-05,2,145.93149,0,1,4
4,audio,different_sds,2,3,1,2945.892154,0.02,2,299.107049,1,4,7
4,audio,different_sds,2,1,0,2747.217225,4.00E-05,1,203.0660357,0,1,5
1,audio,different_sds,1,2,0,2648.797615,0.02,2,332.0909882,1,4,3
1,audio,different_sds,1,2,1,2757.145111,2.00E-04,1,229.6622829,1,2,3
1,audio,different_sds,1,2,1,2751.966644,2.00E-04,1,289.292651,1,2,3
1,audio,different_sds,2,2,0,2831.444211,4.00E-05,1,18.18492134,0,1,6
1,audio,different_sds,2,1,1,2235.535619,4.00E-05,2,32.84495406,1,1,5
1,audio,different_sds,2,1,0,2650.369938,4.00E-05,1,281.1265853,0,1,5
2,audio,different_sds,1,1,0,2712.484482,2.00E-04,2,287.192959,1,2,4
2,audio,different_sds,1,2,0,2559.35175,0.02,2,219.9420845,1,4,3
2,audio,different_sds,1,1,0,2962.456137,2.00E-04,2,291.6425851,0,2,4
2,audio,different_sds,1,2,0,3031.12739,0.02,2,268.1207295,0,4,3
2,audio,different_sds,1,2,0,2950.925615,0.02,2,182.8451849,0,4,3
2,audio,different_sds,1,1,0,2764.945965,4.00E-05,2,71.78855832,1,1,4
3,audio,different_sds,1,1,1,2614.111933,3.00E-04,1,241.1383837,1,3,4
3,audio,different_sds,1,1,0,2566.876659,4.00E-05,2,340.1352892,1,1,4
3,audio,different_sds,1,1,1,2650.909827,4.00E-05,1,323.027777,1,1,4
3,audio,different_sds,2,2,0,2661.709021,3.00E-04,1,48.11726013,0,3,6
3,audio,different_sds,2,2,1,3138.854098,2.00E-04,2,38.50714679,1,2,6
3,audio,different_sds,1,3,0,2941.20355,0.02,2,163.0674,0,4,2
4,audio,different_sds,1,2,1,2494.174532,0.02,1,338.2995115,1,4,3
4,audio,different_sds,1,2,1,2888.973248,2.00E-04,1,280.9775616,1,2,3
4,audio,different_sds,1,2,0,2346.340465,3.00E-04,2,318.7118868,0,3,3
4,audio,different_sds,2,1,1,1947.487507,3.00E-04,2,149.4699991,1,3,5
4,audio,different_sds,2,1,1,2697.435931,4.00E-05,2,320.3089216,0,1,5
4,audio,different_sds,1,2,1,2848.186446,3.00E-04,1,180.3555209,1,3,3
1,audio,different_sds,1,2,0,2736.476933,0.02,2,325.2815689,1,4,3
1,audio,different_sds,1,2,1,2677.394311,3.00E-04,1,143.2593567,1,3,3
1,audio,different_sds,1,1,0,3087.832264,2.00E-04,2,10.96205309,0,2,4
1,audio,different_sds,2,1,0,2738.624019,3.00E-04,1,182.0226836,0,3,5
1,audio,different_sds,1,2,1,2593.708183,2.00E-04,1,346.737762,1,2,3
1,audio,different_sds,2,1,0,2576.910319,2.00E-04,1,346.60111,0,2,5
2,audio,different_sds,1,1,1,2677.176561,0.02,1,347.3052652,1,4,4
2,audio,different_sds,2,1,0,2721.748883,0.02,1,210.2213194,0,4,5
2,audio,different_sds,1,1,0,3344.814078,4.00E-05,2,56.32825605,0,1,4
2,audio,different_sds,2,1,1,3003.60066,2.00E-04,2,348.5174762,1,2,5
2,audio,different_sds,1,1,0,3310.676592,4.00E-05,2,277.5812585,0,1,4
2,audio,different_sds,1,2,1,2605.38632,3.00E-04,1,67.68517652,1,3,3
3,audio,different_sds,1,1,0,2163.012433,4.00E-05,2,286.5362061,0,1,4
3,audio,different_sds,2,2,1,3183.064409,2.00E-04,2,24.65077782,1,2,6
3,audio,different_sds,2,3,1,2417.835711,0.02,2,273.6329708,1,4,7
3,audio,different_sds,2,4,1,2335.783531,0.02,2,156.0858771,1,4,8
3,audio,different_sds,1,1,0,2111.512798,4.00E-05,2,251.822369,0,1,4
3,audio,different_sds,1,1,1,2741.756641,3.00E-04,1,134.4735053,1,3,4
4,audio,different_sds,2,1,0,2782.405365,2.00E-04,1,24.644122,0,2,5
4,audio,different_sds,2,1,1,3645.182209,3.00E-04,2,266.498323,1,3,5
4,audio,different_sds,2,1,0,2583.969455,4.00E-05,1,82.41553593,0,1,5
4,audio,different_sds,1,3,0,2853.871886,3.00E-04,2,321.2588811,1,3,2
4,audio,different_sds,1,3,1,2666.049382,3.00E-04,1,309.0261317,1,3,2
4,audio,different_sds,1,1,0,2734.124212,2.00E-04,2,118.5328909,1,2,4
1,audio,different_sds,1,2,1,2831.950252,0.02,1,178.0666444,1,4,3
1,audio,different_sds,2,4,1,3481.783424,0.02,2,117.5435743,1,4,8
1,audio,different_sds,1,1,0,2928.019338,4.00E-05,2,122.2641709,0,1,4
1,audio,different_sds,2,1,0,2823.489292,2.00E-04,1,54.4079719,0,2,5
1,audio,different_sds,1,2,1,2616.68155,3.00E-04,1,323.7036022,1,3,3
1,audio,different_sds,1,2,0,2780.840042,0.02,2,163.5870625,1,4,3
2,audio,different_sds,1,1,1,2743.371697,4.00E-05,1,37.94770938,1,1,4
2,audio,different_sds,1,2,1,2720.789573,3.00E-04,1,310.1722474,1,3,3
2,audio,different_sds,1,2,1,2713.629348,4.00E-05,1,72.65220769,1,1,3
2,audio,different_sds,1,2,1,2811.041419,3.00E-04,1,2.397169704,1,3,3
2,audio,different_sds,2,3,1,1975.827081,0.02,2,336.2310591,1,4,7
2,audio,different_sds,1,2,1,2716.281968,2.00E-04,1,309.1141918,1,2,3
3,audio,different_sds,1,1,0,2146.708303,4.00E-05,2,118.1489994,0,1,4
3,audio,different_sds,2,2,1,2598.260089,3.00E-04,2,10.612998,0,3,6
3,audio,different_sds,2,2,1,2342.488331,2.00E-04,2,165.1435738,1,2,6
3,audio,different_sds,1,1,1,2611.212525,2.00E-04,1,24.29358526,1,2,4
3,audio,different_sds,1,2,0,2692.062454,2.00E-04,2,221.1050764,1,2,3
3,audio,different_sds,1,1,1,2767.933549,2.00E-04,1,255.5705757,1,2,4
4,audio,different_sds,2,3,1,2998.98067,3.00E-04,2,50.79186454,1,3,7
4,audio,different_sds,2,1,0,2738.094736,2.00E-04,1,112.2846973,0,2,5
4,audio,different_sds,1,3,1,2747.260259,0.02,1,324.1572974,1,4,2
4,audio,different_sds,1,3,1,2619.264152,0.02,1,62.49488047,1,4,2
4,audio,different_sds,1,4,1,2766.758461,0.02,1,92.1376337,1,4,1
4,audio,different_sds,2,4,1,1930.602933,0.02,2,240.6533923,1,4,8
1,audio,different_sds,2,1,1,2923.519337,4.00E-05,2,18.086113,1,1,5
1,audio,different_sds,1,2,1,2659.357781,0.02,1,73.73422633,1,4,3
1,audio,different_sds,1,1,1,2731.756217,4.00E-05,1,42.78011976,1,1,4
1,audio,different_sds,2,2,1,3543.450076,2.00E-04,2,354.1879181,1,2,6
1,audio,different_sds,1,2,1,2812.143679,0.02,1,322.4779484,1,4,3
1,audio,different_sds,2,1,0,2696.760166,2.00E-04,1,105.6310894,0,2,5
2,audio,different_sds,1,1,0,2485.820058,4.00E-05,2,30.09149623,1,1,4
2,audio,different_sds,1,1,1,2635.440498,2.00E-04,1,328.194673,1,2,4
2,audio,different_sds,1,1,1,2665.972171,3.00E-04,1,215.096991,1,3,4
2,audio,different_sds,1,2,1,2648.885683,0.02,1,287.9411236,1,4,3
2,audio,different_sds,2,1,1,2467.859121,3.00E-04,2,298.5528601,1,3,5
2,audio,different_sds,1,1,1,2830.358715,4.00E-05,1,332.4895794,1,1,4
3,audio,different_sds,1,2,1,2768.901229,0.02,1,282.5758425,1,4,3
3,audio,different_sds,1,3,0,2764.648919,0.02,2,193.0754986,1,4,2
3,audio,different_sds,2,2,1,2533.890823,3.00E-04,2,66.5504184,0,3,6
3,audio,different_sds,2,1,1,2850.332721,2.00E-04,2,140.9873424,0,2,5
3,audio,different_sds,1,2,1,2621.582885,3.00E-04,1,189.5112488,1,3,3
3,audio,different_sds,1,2,0,2817.189596,2.00E-04,2,344.4287109,1,2,3
4,audio,different_sds,1,2,0,2608.700049,3.00E-04,2,87.76043746,1,3,3
4,audio,different_sds,1,2,1,2838.18877,3.00E-04,1,268.2670871,1,3,3
4,audio,different_sds,1,2,1,2943.289825,3.00E-04,1,129.3889612,0,3,3
4,audio,different_sds,1,3,1,2624.175012,0.02,1,217.5478612,1,4,2
4,audio,different_sds,2,2,1,2178.271386,3.00E-04,2,305.4481327,1,3,6
4,audio,different_sds,1,1,0,2387.48843,2.00E-04,2,212.6821766,0,2,4
1,audio,different_sds,2,4,1,3459.655477,0.02,2,139.2843657,1,4,8
1,audio,different_sds,1,2,1,2783.229282,2.00E-04,1,240.8399388,1,2,3
1,audio,different_sds,1,1,1,2698.767238,2.00E-04,1,252.2171584,1,2,4
1,audio,different_sds,1,2,1,2891.46441,3.00E-04,1,273.0612996,1,3,3
1,audio,different_sds,2,1,0,2562.484057,4.00E-05,1,165.8524227,0,1,5
1,audio,different_sds,2,1,1,3025.816071,2.00E-04,2,71.88162902,1,2,5
2,audio,different_sds,1,1,0,2555.56585,4.00E-05,2,281.5261401,1,1,4
2,audio,different_sds,2,3,0,2919.834324,3.00E-04,1,54.01187713,1,3,7
2,audio,different_sds,2,1,1,2530.547584,3.00E-04,2,4.482489661,0,3,5
2,audio,different_sds,1,2,1,2702.110144,3.00E-04,1,56.23429502,1,3,3
2,audio,different_sds,1,2,1,2730.751694,3.00E-04,1,343.3025762,1,3,3
2,audio,different_sds,2,1,0,2689.175401,4.00E-05,1,313.7468473,0,1,5
3,audio,different_sds,2,1,1,2387.758692,3.00E-04,2,294.0370547,1,3,5
3,audio,different_sds,1,2,1,2888.085924,3.00E-04,1,13.58746433,1,3,3
3,audio,different_sds,2,1,1,2196.939362,3.00E-04,2,121.7969337,1,3,5
3,audio,different_sds,2,3,1,3152.621759,0.02,2,192.7728677,1,4,7
3,audio,different_sds,2,1,0,2888.068878,2.00E-04,1,146.1724337,0,2,5
3,audio,different_sds,1,3,1,2738.259454,3.00E-04,1,347.6881931,1,3,2
4,audio,different_sds,2,1,0,3038.07214,4.00E-05,1,232.5088213,1,1,5
4,audio,different_sds,1,2,1,2577.560791,0.02,1,160.4311737,1,4,3
4,audio,different_sds,1,2,1,2748.996674,0.02,1,151.685772,1,4,3
4,audio,different_sds,2,1,1,2464.587766,4.00E-05,2,127.9095466,1,1,5
4,audio,different_sds,2,1,0,2636.173908,4.00E-05,1,266.4532299,0,1,5
4,audio,different_sds,2,1,1,2155.552606,4.00E-05,2,300.9835684,1,1,5
1,audio,different_sds,1,2,0,2823.699231,3.00E-04,2,169.4641515,1,3,3
1,audio,different_sds,1,2,1,2681.77124,3.00E-04,1,107.2645989,1,3,3
1,audio,different_sds,2,2,1,2273.787401,2.00E-04,2,73.05052168,1,2,6
1,audio,different_sds,1,2,0,2918.335567,0.02,2,359.206199,0,4,3
1,audio,different_sds,1,2,1,2718.601086,0.02,1,317.2896838,1,4,3
1,audio,different_sds,1,2,1,2633.377013,2.00E-04,1,347.967927,1,2,3
2,audio,different_sds,2,1,0,2667.342238,4.00E-05,1,93.24454676,0,1,5
2,audio,different_sds,1,2,0,2920.959376,3.00E-04,2,39.33296189,0,3,3
2,audio,different_sds,1,1,0,2487.951417,2.00E-04,2,188.1461696,1,2,4
2,audio,different_sds,1,2,0,2732.293986,4.00E-05,2,326.3641539,1,1,3
2,audio,different_sds,2,3,1,3826.884128,0.02,2,184.6300135,1,4,7
2,audio,different_sds,1,2,0,2875.175732,3.00E-04,2,272.6527761,1,3,3
3,audio,different_sds,1,1,0,2837.314641,4.00E-05,2,68.28006266,1,1,4
3,audio,different_sds,2,1,1,2544.90561,2.00E-04,2,358.9193663,0,2,5
3,audio,different_sds,2,3,1,2421.089918,0.02,2,226.811955,1,4,7
3,audio,different_sds,1,2,1,2788.771691,3.00E-04,1,170.1629111,1,3,3
3,audio,different_sds,1,3,0,2686.630599,0.02,2,214.6929146,1,4,2
3,audio,different_sds,2,2,0,2939.380828,3.00E-04,1,303.2863881,1,3,6
4,audio,different_sds,2,3,0,2747.188998,3.00E-04,1,354.4178428,0,3,7
4,audio,different_sds,2,1,1,3196.448707,4.00E-05,2,359.7722765,1,1,5
4,audio,different_sds,1,2,1,2651.069724,2.00E-04,1,258.4859292,1,2,3
4,audio,different_sds,1,2,1,2712.952648,2.00E-04,1,18.02331305,1,2,3
4,audio,different_sds,1,4,0,2477.705151,0.02,2,16.60279819,0,4,1
4,audio,different_sds,2,3,1,2345.080119,0.02,2,295.6956661,1,4,7
1,audio,different_sds,2,3,1,1670.631739,3.00E-04,2,295.8834782,1,3,7
1,audio,different_sds,1,1,0,1564.559712,4.00E-05,2,45.40850091,0,1,4
1,audio,different_sds,1,2,1,2674.166536,3.00E-04,1,322.3469162,1,3,3
1,audio,different_sds,2,1,0,2600.155135,2.00E-04,1,75.31564893,0,2,5
1,audio,different_sds,2,2,1,3598.768513,2.00E-04,2,57.84984177,1,2,6
1,audio,different_sds,2,3,0,3048.554642,0.02,1,308.4033033,1,4,7
2,audio,different_sds,1,2,1,2488.551477,0.02,1,95.67669869,1,4,3
2,audio,different_sds,2,1,1,2757.335276,2.00E-04,2,97.79658146,0,2,5
2,audio,different_sds,1,1,0,3032.981902,3.00E-04,2,29.53939454,0,3,4
2,audio,different_sds,1,2,1,2621.85965,3.00E-04,1,124.2767279,1,3,3
2,audio,different_sds,2,1,1,2197.724792,0.02,2,357.3121588,1,4,5
2,audio,different_sds,2,1,1,2515.501472,2.00E-04,2,283.6550382,0,2,5
3,audio,different_sds,2,3,1,3020.11197,0.02,2,129.7085256,1,4,7
3,audio,different_sds,1,1,1,2657.250071,2.00E-04,1,353.2210973,1,2,4
3,audio,different_sds,2,1,1,2953.044812,4.00E-05,2,266.1879361,1,1,5
3,audio,different_sds,2,1,0,2598.289907,4.00E-05,1,210.3115806,0,1,5
3,audio,different_sds,2,1,0,2794.097425,2.00E-04,1,235.2879418,0,2,5
3,audio,different_sds,2,1,1,3003.068483,4.00E-05,2,155.1426164,1,1,5
4,audio,different_sds,1,2,1,2610.710231,2.00E-04,1,331.3639135,1,2,3
4,audio,different_sds,2,1,1,2609.771112,4.00E-05,2,245.6553086,0,1,5
4,audio,different_sds,1,2,0,2405.046867,2.00E-04,2,282.5938344,0,2,3
4,audio,different_sds,2,1,1,2787.737556,2.00E-04,2,293.4897129,0,2,5
4,audio,different_sds,1,2,1,2885.641854,2.00E-04,1,300.9470395,1,2,3
4,audio,different_sds,1,2,1,2557.76318,3.00E-04,1,334.7967922,1,3,3
1,audio,different_sds,1,2,0,2473.737683,2.00E-04,2,327.5217992,0,2,3
1,audio,different_sds,1,2,1,2666.47625,2.00E-04,1,197.0447706,1,2,3
1,audio,different_sds,1,2,1,2768.429529,3.00E-04,1,280.1710416,1,3,3
1,audio,different_sds,2,1,1,1772.406426,4.00E-05,2,230.0203139,1,1,5
1,audio,different_sds,2,3,1,2327.79841,0.02,2,32.46503124,1,4,7
1,audio,different_sds,1,2,1,2688.574895,0.02,1,214.214868,1,4,3
2,audio,different_sds,1,1,0,2969.761622,4.00E-05,2,115.4568195,0,1,4
2,audio,different_sds,2,1,1,2058.854158,3.00E-04,2,286.0818461,1,3,5
2,audio,different_sds,1,2,1,2636.236805,4.00E-05,1,62.37153781,1,1,3
2,audio,different_sds,2,1,0,2595.047159,0.02,1,184.2474801,0,4,5
2,audio,different_sds,2,1,0,2887.684416,0.02,1,316.7505579,0,4,5
2,audio,different_sds,1,2,1,2654.699067,3.00E-04,1,228.6791077,1,3,3
3,audio,different_sds,2,1,0,2577.366933,4.00E-05,1,48.41450564,0,1,5
3,audio,different_sds,1,2,0,2553.104305,2.00E-04,2,104.7413748,1,2,3
3,audio,different_sds,2,2,1,2417.269034,0.02,2,314.0927805,1,4,6
3,audio,different_sds,2,4,1,2285.234033,0.02,2,283.8173628,1,4,8
3,audio,different_sds,1,2,0,2608.249295,3.00E-04,2,124.0985286,1,3,3
3,audio,different_sds,1,3,1,2723.20826,0.02,1,188.6164119,1,4,2
4,audio,different_sds,1,2,1,2448.607081,2.00E-04,1,351.9734001,0,2,3
4,audio,different_sds,1,2,1,2633.671178,3.00E-04,1,69.77466931,1,3,3
4,audio,different_sds,1,3,0,2763.038739,2.00E-04,2,177.4425802,1,2,2
4,audio,different_sds,2,1,0,2877.244705,4.00E-05,1,204.513383,0,1,5
4,audio,different_sds,1,2,1,2575.227865,2.00E-04,1,61.80662945,1,2,3
4,audio,different_sds,2,1,0,2570.013927,4.00E-05,1,13.93991327,0,1,5
1,audio,different_sds,1,2,1,2732.350652,0.02,1,147.4684123,1,4,3
1,audio,different_sds,1,1,0,2505.743519,3.00E-04,2,208.2774553,1,3,4
1,audio,different_sds,2,3,1,3154.72031,3.00E-04,2,340.4643385,1,3,7
1,audio,different_sds,2,1,1,3375.932988,2.00E-04,2,23.57422591,1,2,5
1,audio,different_sds,2,1,0,2794.107251,4.00E-05,1,292.3186884,0,1,5
1,audio,different_sds,2,2,1,3258.490671,3.00E-04,2,75.26704119,1,3,6
2,audio,different_sds,1,1,1,2575.872518,0.02,1,237.7381781,1,4,4
2,audio,different_sds,2,1,1,2391.519228,0.02,2,73.15891096,1,4,5
2,audio,different_sds,2,1,1,2258.118194,2.00E-04,2,336.0399343,1,2,5
2,audio,different_sds,2,1,0,2645.343668,3.00E-04,1,168.5631432,0,3,5
2,audio,different_sds,2,1,0,2714.974609,4.00E-05,1,261.2401748,0,1,5
2,audio,different_sds,1,2,1,2699.727113,3.00E-04,1,1.520922819,1,3,3
3,audio,different_sds,1,2,1,2554.20132,0.02,1,341.1318591,1,4,3
3,audio,different_sds,2,1,0,2523.0422,2.00E-04,1,250.5689817,0,2,5
3,audio,different_sds,1,3,0,2734.297942,3.00E-04,2,288.7195804,1,3,2
3,audio,different_sds,1,1,1,2683.475511,4.00E-05,1,224.7975346,1,1,4
3,audio,different_sds,2,1,0,2848.148925,2.00E-04,1,296.6407034,0,2,5
3,audio,different_sds,2,3,1,2308.010217,3.00E-04,2,338.0250002,1,3,7
4,audio,different_sds,2,1,1,3370.05325,4.00E-05,2,102.3952114,1,1,5
4,audio,different_sds,2,1,0,2611.127905,4.00E-05,1,327.8886378,0,1,5
4,audio,different_sds,1,2,1,2757.104642,3.00E-04,1,50.11389736,1,3,3
4,audio,different_sds,2,4,1,3911.467568,0.02,2,310.1442987,1,4,8
4,audio,different_sds,1,4,1,2764.179664,0.02,1,205.3030784,1,4,1
4,audio,different_sds,2,4,1,1918.019546,0.02,2,141.0987229,1,4,8
1,audio,different_sds,2,3,1,3242.433712,3.00E-04,2,126.9369846,1,3,7
1,audio,different_sds,1,1,1,2531.638605,4.00E-05,1,79.02800198,1,1,4
1,audio,different_sds,2,3,1,3082.926706,0.02,2,302.4198516,1,4,7
1,audio,different_sds,2,1,1,2979.345225,2.00E-04,2,221.2658186,1,2,5
1,audio,different_sds,2,1,0,2750.845663,4.00E-05,1,219.1445214,0,1,5
