subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
5,audio,different_means,1,1,0,3032.970616,4,2,315.5957831,0,1,-1,4
5,audio,different_means,1,1,1,2605.592387,4,1,219.8129744,1,1,-1,4
5,audio,different_means,2,2,1,2683.159457,9,2,73.09518599,0,2,2,6
5,audio,different_means,2,2,0,2182.877964,4,1,265.6933839,0,1,2,6
6,audio,different_means,1,1,1,3026.792184,9,1,118.8147884,0,2,-1,4
6,audio,different_means,1,1,0,2581.81634,4,2,148.6227237,1,1,-1,4
6,audio,different_means,2,2,0,2770.908107,9,1,343.6300575,1,2,2,6
6,audio,different_means,2,3,1,3255.018782,55,2,73.492881,1,4,3,7
6,audio,different_means,2,2,1,2867.029284,4,2,40.46486638,1,1,2,6
6,audio,different_means,1,3,1,883.9390202,26,1,34.51662303,1,3,-3,2
7,audio,different_means,1,3,1,2553.41691,55,1,111.41345,1,4,-3,2
7,audio,different_means,2,3,1,3296.749639,55,2,12.5485175,1,4,3,7
7,audio,different_means,2,4,1,3355.993741,55,2,308.7191066,1,4,4,8
7,audio,different_means,2,1,0,1976.5705,4,1,91.78590687,0,1,1,5
7,audio,different_means,2,4,1,3479.641353,26,2,174.6137468,1,3,4,8
7,audio,different_means,2,1,1,2506.256085,4,2,84.7463797,0,1,1,5
8,audio,different_means,1,1,0,2437.60237,4,2,51.63110814,1,1,-1,4
8,audio,different_means,2,4,0,2830.88691,55,1,281.3678969,1,4,4,8
8,audio,different_means,2,1,1,2989.044226,4,2,352.2082285,1,1,1,5
8,audio,different_means,1,1,0,3027.69353,4,2,61.56055911,0,1,-1,4
8,audio,different_means,1,1,0,3575.473766,9,2,110.1142424,0,2,-1,4
8,audio,different_means,1,1,0,3462.035969,4,2,311.5287533,0,1,-1,4
1,audio,different_means,2,1,0,1931.268845,4,1,143.8957409,0,1,1,5
1,audio,different_means,2,2,1,3320.126452,55,2,23.73039247,1,4,2,6
1,audio,different_means,2,1,1,3361.923389,4,2,225.8793314,1,1,1,5
1,audio,different_means,2,1,0,2397.977309,4,1,7.988383986,0,1,1,5
1,audio,different_means,1,1,0,3095.225971,9,2,291.1486975,0,2,-1,4
1,audio,different_means,2,1,1,4022.918261,4,2,226.066203,1,1,1,5
2,audio,different_means,1,1,0,2550.111325,9,2,302.8670277,1,2,-1,4
2,audio,different_means,1,3,1,2411.112324,55,1,176.576788,1,4,-3,2
